idx,text,dominant_topic,votes,score,reason,topic_confidence,umap_distance,umap_zscore,dbscan_noise,isolation_forest,oneclass_svm_flag,explanation_gpt
194,"niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara, niagara falls, beautiful stunning waterfall, beautiful waterfall, waterfall(beautiful, waterfalls and lakes, huge waterfalls, lakes and waterfalls, a river flowing with waterfall, peaceful beautiful waterfall, immense waterfall, stunning waterfall",3,3,3,multi_detector,0.981985320093403,12.682084,3.26603,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1220,"a boat is in the water near a waterfall, niagara falls, beautiful stunning waterfall, the photo was taken from a boat, waterfall(beautiful, cover with a lot of red water, beautiful waterfall, waterfall falling into a lake, 3 boat in river, immense waterfall, waterfall!!!!!, white water rapids, waterfall falling down, photo taken from a boat, red water",3,3,3,multi_detector,0.6850454896645402,10.556484,2.3658333,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
199,"niagara falls in autumn, niagara falls, beautiful stunning waterfall, immense waterfall, huge waterfalls, huge waterfall, beautiful waterfall, waterfall falling into a lake, waterfall(beautiful, water fall, stunning waterfall, waterfall falling down, a river flowing with waterfall, high waterfalls, water falls, with a waterfalls, an endless waterfall, (waterfall), water splashing cascading",3,3,3,multi_detector,0.980686664283682,10.5604315,2.367505,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
714,"a lake surrounded by mountains and trees, lakeside mountains, banff national park, mountains and lakes, mountain lakes, rocky mountains and a river, mountain lake, spectacular rocky mountains, lake blue, rocky mountains, scenic mountain setting, breathtaking mountains, beautiful mountains, a lake between mountains, spectacular mountains, mountain range, teal landscape, british columbia, mountain water, behind that turquoise mountains",1,3,3,multi_detector,0.8730565329689404,9.057651,1.7310736,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1740,"a waterfall in the woods with fall foliage, a river flowing with waterfall, beautiful waterfall, beautiful stunning waterfall, with trees and waterfalls, quebec, waterfalls and lakes, rapids, white water rapids, with waterfalls and river, beautiful border, forest and waterfall, lakes and waterfalls, water falls, water fall, waterfall(beautiful, with a waterfalls, forest and river",3,3,3,multi_detector,0.6869261419656126,10.587049,2.3787775,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
720,"niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara, niagara falls, beautiful stunning waterfall, beautiful waterfall, waterfall(beautiful, waterfalls and lakes, huge waterfalls, lakes and waterfalls, immense waterfall, water falls, stunning waterfall, waterfall falling into a lake, a river flowing with waterfall",3,3,3,multi_detector,0.9826569960680784,12.700788,3.273951,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1232,"a man sitting on a ledge overlooking the niagara falls, travel ad, canada, niagara falls, tourism photography, with a snowy mountain and ice, vibrant tourism poster, tourism, toronto city, travel guide, that we would see in the essoldo, foto realista, toronto, quebec, beautiful border, lakes and waterfalls, travel poster, national geographic cover",3,3,3,multi_detector,0.7384870300198927,10.792539,2.465803,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
722,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, banff national park, spectacular rocky mountains, large rocky mountain, mountains and lakes, lakeside mountains, spectacular mountains, rocky mountains and a river, beautiful mountains, mountain ranges, british columbia, scenic mountain setting, mountains background",1,3,3,multi_detector,0.6676831645411458,16.638096,4.941411,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1762,"niagara falls and niagara falls in niagara, ontario, niagara falls, beautiful stunning waterfall, waterfall(beautiful, waterfalls and lakes, huge waterfalls, very beautiful!! aerial shot, beautiful waterfall, lakes and waterfalls, a river flowing with waterfall, ancient ruins and waterfalls, waterfalls in the background, cornell, immense waterfall, stunning waterfall, high waterfalls, waterfalls, waterfall!!!!!, water falls",3,3,3,multi_detector,0.9811866642965712,10.803808,2.4705756,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
768,"a lake surrounded by trees, banff national park, mountain lakes, spectacular rocky mountains, mountain lake, lake blue, beautiful lake in the foreground, lakeside mountains, beautiful lake, behind that turquoise mountains, mountainous, rocky mountains, mountains and lakes, teal landscape, mountainous area, natural landscape beauty, large rocky mountain, lush scenery, british columbia",1,3,3,multi_detector,0.7984278168054758,8.998196,1.7058944,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
771,"niagara falls, niagara, niagara, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, beautiful stunning waterfall, huge waterfalls, niagara falls, immense waterfall, beautiful waterfall, huge waterfall, waterfall(beautiful, a river flowing with waterfall, waterfall falling into a lake, waterfalls and lakes, lakes and waterfalls, stunning waterfall, several waterfalls, water fall",3,3,3,multi_detector,0.9818658620213516,12.727599,3.285306,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
790,"niagara falls, niagara, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara, niagara falls, waterfalls and lakes, lakes and waterfalls, several waterfalls, multiple waterfalls, waterfalls in the background, beautiful stunning waterfall, huge waterfalls, waterfall falling into a lake, ancient ruins and waterfalls, water falls, waterfalls, high waterfalls",3,3,3,multi_detector,0.9509176342907855,12.750766,3.295117,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1828,"two people standing on a cliff overlooking a waterfall, huge waterfalls, immense waterfall, next to a waterfall, huge waterfall, waterfall in the background, waterfall in background, waterfalls in the background, standing near a waterfall, standing in front of a waterfall, magma cascades, large mountains in back, standing inside a waterfall, high waterfalls, standing in a waterfall",3,3,3,multi_detector,0.6654623949847066,10.461312,2.325528,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
805,"niagara falls and niagara river, niagara falls, beautiful stunning waterfall, huge waterfalls, immense waterfall, huge waterfall, waterfall(beautiful, a river flowing with waterfall, multiple waterfalls, beautiful waterfall, waterfalls and lakes, stunning waterfall, cascading waterfalls, several waterfalls, waterfall falling into a lake, water cascading, high waterfalls, water falls, ancient monument waterfall",3,3,3,multi_detector,0.9814761081766626,10.52765,2.353622,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1831,"a man on a rock climbing over a waterfall, high waterfalls, multiple waterfalls, cascading waterfalls, cascading, climbing up a cliffside, huge waterfalls, huge waterfall, waterfall falling down, people angling at the edge, immense waterfall, playing in waterfalls, leap of faith, several waterfalls, dangerous cliffside, deep chasm, rock climbers climbing a rock",3,3,3,multi_detector,0.7165854244172024,10.497305,2.3407707,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1328,"a lake surrounded by mountains and trees, lakeside mountains, banff national park, mountains and lakes, mountain lakes, rocky mountains and a river, mountain lake, spectacular rocky mountains, lake blue, rocky mountains, scenic mountain setting, breathtaking mountains, beautiful mountains, a lake between mountains, spectacular mountains, mountain range, teal landscape, british columbia, mountain water, behind that turquoise mountains",1,3,3,multi_detector,0.8730565329689404,9.057832,1.7311504,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
820,"niagara falls and niagara hotel, niagara falls, beautiful stunning waterfall, waterfalls and lakes, lakes and waterfalls, waterfall falling into a lake, huge waterfalls, a river flowing with waterfall, multiple waterfalls, waterfall(beautiful, beautiful waterfall, stunning waterfall, several waterfalls, huge waterfall, cascading waterfalls, ancient ruins and waterfalls, high waterfalls, waterfalls in the background",3,3,3,multi_detector,0.9330362881141224,10.649614,2.4052742,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
832,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, banff national park, spectacular rocky mountains, mountains and lakes, rocky mountains and a river, national geography photography, lakeside mountains, mountain lake, beatiful mountain background, beautiful mountains, mountain lakes, beautiful lake background, mountains background",1,3,3,multi_detector,0.6277296016515641,16.66444,4.952568,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
326,"a lake surrounded by mountains and trees, lakeside mountains, banff national park, mountains and lakes, mountain lakes, rocky mountains and a river, mountain lake, spectacular rocky mountains, lake blue, rocky mountains, scenic mountain setting, breathtaking mountains, beautiful mountains, a lake between mountains, spectacular mountains, mountain range, teal landscape, british columbia, mountain water, behind that turquoise mountains",1,3,3,multi_detector,0.8730565329689404,9.05473,1.729837,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1864,"niagara falls, niagara, niagara, niagara falls, niagara, niagara falls, niagara falls, niagara falls, niagara falls, niagara falls, niagara, beautiful stunning waterfall, waterfall(beautiful, immense waterfall, niagara falls, beautiful waterfall, waterfall!!!!!, huge waterfall, huge waterfalls, stunning waterfall, water falls, water fall, (waterfall), waterfall falling into a lake",3,3,3,multi_detector,0.9820594030394942,12.699123,3.2732463,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
329,"niagara falls in niagara, ontario, niagara falls, waterfalls and lakes, a river flowing with waterfall, beautiful stunning waterfall, huge waterfalls, lakes and waterfalls, inspired by Henry Carr, multiple waterfalls, several waterfalls, ancient ruins and waterfalls, cascading waterfalls, panoramic photography, national geography photography, high waterfalls, waterfalls in the background, white water rapids, huge waterfall",3,3,3,multi_detector,0.9812271889804083,10.765319,2.4542754,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
356,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, banff national park, spectacular rocky mountains, mountains and lakes, rocky mountains and a river, national geography photography, lakeside mountains, mountain lake, beatiful mountain background, beautiful mountains, mountain lakes, beautiful lake background, mountains background",1,3,3,multi_detector,0.6277296016515641,16.63028,4.938101,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
358,"niagara falls in niagara, ontario, niagara falls, beautiful stunning waterfall, a river flowing with waterfall, waterfall(beautiful, beautiful waterfall, waterfalls and lakes, with waterfalls and river, lakes and waterfalls, scenic view of river, water fall, huge waterfalls, really beautiful nature, peaceful beautiful waterfall, with a waterfalls, with waterfalls, vibrant water river, high waterfalls",3,3,3,multi_detector,0.7500341162052556,10.907986,2.5146952,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
877,"niagara falls and niagara river, niagara falls, beautiful stunning waterfall, huge waterfalls, waterfalls and lakes, waterfall(beautiful, beautiful waterfall, water fall, immense waterfall, several waterfalls, water falls, high waterfalls, lakes and waterfalls, a river flowing with waterfall, huge waterfall, with a waterfalls, stunning waterfall, waterfall falling into a lake, waterfall falling down, with waterfalls",3,3,3,multi_detector,0.9070608609324029,10.581836,2.3765697,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
878,"niagara falls and niagara hotel, niagara falls, beautiful stunning waterfall, waterfalls and lakes, waterfall(beautiful, canada, huge waterfalls, lakes and waterfalls, beautiful waterfall, waterfall falling into a lake, waterfalls in the background, with a waterfalls, several waterfalls, immense waterfall, a river flowing with waterfall, huge waterfall, with waterfalls, high waterfalls, stunning waterfall, water fall",3,3,3,multi_detector,0.91304124992189,10.697056,2.4253657,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
374,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, banff national park, spectacular rocky mountains, mountains and lakes, lakeside mountains, mountain lakes, british columbia, large rocky mountain, rocky mountains and a river, rocky mountains, mountain lake, mountain ranges, beautiful mountains",1,3,3,multi_detector,0.6426299169591162,16.604328,4.92711,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
393,"a lake surrounded by mountains and trees, lakeside mountains, banff national park, mountains and lakes, mountain lakes, rocky mountains and a river, mountain lake, spectacular rocky mountains, lake blue, rocky mountains, scenic mountain setting, breathtaking mountains, beautiful mountains, a lake between mountains, spectacular mountains, mountain range, teal landscape, british columbia, mountain water, behind that turquoise mountains",1,3,3,multi_detector,0.8730565329689404,9.056433,1.7305579,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
908,"a lake surrounded by mountains and trees, lakeside mountains, banff national park, mountains and lakes, mountain lakes, rocky mountains and a river, mountain lake, spectacular rocky mountains, lake blue, rocky mountains, scenic mountain setting, breathtaking mountains, beautiful mountains, a lake between mountains, spectacular mountains, mountain range, teal landscape, british columbia, mountain water, behind that turquoise mountains",1,3,3,multi_detector,0.8730565329689404,9.06583,1.7345377,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1420,"niagara falls in the fall, niagara falls, huge waterfalls, beautiful stunning waterfall, waterfalls in the background, waterfall falling into a lake, huge waterfall, a river flowing with waterfall, immense waterfall, lakes and waterfalls, waterfalls and lakes, multiple waterfalls, waterfall in background, beautiful waterfall, waterfall in the background, stunning nature in background, an endless waterfall, several waterfalls",3,3,3,multi_detector,0.7898294072045176,10.563156,2.368659,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1423,"a lake surrounded by mountains and trees, lakeside mountains, banff national park, mountains and lakes, mountain lakes, rocky mountains and a river, mountain lake, spectacular rocky mountains, lake blue, rocky mountains, scenic mountain setting, breathtaking mountains, beautiful mountains, a lake between mountains, spectacular mountains, mountain range, teal landscape, british columbia, mountain water, behind that turquoise mountains",1,3,3,multi_detector,0.8730565329689404,9.057784,1.7311301,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1449,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, colors reflecting on lake, mountain lakes, mountain lake, beautiful lake background, beautiful lake, banff national park, beautiful lake in the foreground, mountains and lakes, a photo of a lake on a sunny day, lake blue",4,3,3,multi_detector,0.816334090813242,16.631626,4.938671,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1963,"a river with a waterfall, beautiful stunning waterfall, banff national park, a river flowing with waterfall, waterfall in background, immense waterfall, beautiful waterfall, huge waterfalls, waterfall(beautiful, with waterfalls and river, (waterfall), water fall, water falls, with a waterfalls, high waterfalls, cascading waterfalls, huge waterfall, rainbow river waterfall, water splashes cascades",3,3,3,multi_detector,0.9207658330635552,10.445815,2.3189647,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
952,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, banff national park, spectacular rocky mountains, rocky mountains and a river, beautiful lake background, mountain lakes, mountains and lakes, beautiful composition 3 - d 4 k, beautiful lake, stunning nature in background",4,3,3,multi_detector,0.5862691603979547,16.5941,4.922779,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1470,"niagara falls in niagara, ontario, niagara falls, beautiful stunning waterfall, huge waterfalls, a river flowing with waterfall, immense waterfall, huge waterfall, waterfall(beautiful, waterfalls and lakes, beautiful waterfall, lakes and waterfalls, waterfall falling into a lake, high waterfalls, with a waterfalls, waterfalls in the background, waterfall in background, with waterfalls and river, several waterfalls",3,3,3,multi_detector,0.8657561140980735,10.806309,2.4716346,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
452,"niagara falls and niagara river, niagara falls, beautiful stunning waterfall, huge waterfalls, immense waterfall, huge waterfall, waterfall(beautiful, a river flowing with waterfall, multiple waterfalls, beautiful waterfall, waterfalls and lakes, stunning waterfall, cascading waterfalls, several waterfalls, waterfall falling into a lake, water cascading, high waterfalls, water falls, ancient monument waterfall",3,3,3,multi_detector,0.9814761081766626,10.555762,2.3655276,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
468,"mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora lake, mora, banff national park, spectacular rocky mountains, mountains and lakes, rocky mountains and a river, national geography photography, lakeside mountains, mountain lake, beatiful mountain background, beautiful mountains, mountain lakes, beautiful lake background, mountains background",1,3,3,multi_detector,0.6277296016515641,16.642357,4.9432154,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
478,"niagara falls and niagara river, niagara falls, beautiful stunning waterfall, huge waterfalls, waterfalls and lakes, waterfall(beautiful, beautiful waterfall, water fall, immense waterfall, several waterfalls, water falls, high waterfalls, lakes and waterfalls, a river flowing with waterfall, huge waterfall, with a waterfalls, stunning waterfall, waterfall falling into a lake, waterfall falling down, with waterfalls",3,3,3,multi_detector,0.9070608609324029,10.543187,2.360202,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1506,"a large waterfall, beautiful stunning waterfall, niagara falls, immense waterfall, huge waterfalls, waterfall(beautiful, beautiful waterfall, huge waterfall, stunning waterfall, a river flowing with waterfall, waterfall falling into a lake, water falls, white water rapids, peaceful beautiful waterfall, water fall, high waterfalls, waterfalls and lakes, with waterfalls, mist from waterfall, water cascading",3,3,3,multi_detector,0.9065366626663509,10.5538225,2.364706,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
997,"niagara falls in niagara, ontario, niagara falls, beautiful stunning waterfall, a river flowing with waterfall, waterfall(beautiful, beautiful waterfall, waterfalls and lakes, with waterfalls and river, lakes and waterfalls, scenic view of river, water fall, huge waterfalls, really beautiful nature, peaceful beautiful waterfall, with a waterfalls, with waterfalls, vibrant water river, high waterfalls",3,3,3,multi_detector,0.7500341162052556,10.866933,2.4973092,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
1531,"a mountain lake, alaska, boreal forest, mountain lake, mountain valley, beautiful lake, large mountains in back, mountain lakes, british columbia, banff national park, in a mountain valley, mountains and lakes, mountains and rivers, glacier landscape, tundra, lakeside mountains, canada, a photo of a lake on a sunny day, beautiful mountains, beautiful lake background",1,3,3,multi_detector,0.7826110705337247,8.828255,1.6339239,0,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
827,"a painting of a city skyline with mountains in the background, whistler, vancouver, british columbia, city in backround, beautiful cityscape background, mountains surrounding, seattle, city background, city skyline in the backround, panoramic photography, city scape, portland oregon, city on a hillside, tall buildings, puyallup berteronian, city of towers, lowres",2,3,4,multi_detector,0.8403946649834136,4.7302074,-0.10160919,1,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
68,"a painting of a city skyline with mountains in the background, whistler, vancouver, british columbia, city in backround, beautiful cityscape background, mountains surrounding, seattle, city background, city skyline in the backround, panoramic photography, city scape, portland oregon, city on a hillside, tall buildings, puyallup berteronian, city of towers, lowres",2,3,4,multi_detector,0.8403946649834136,4.6856594,-0.1204754,1,-1,-1,"[ERROR al generar explicación: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
